2025-11-05T03:18:00.394Z,Kyra,45.5278592,-73.596928
2025-11-05T03:18:25.664Z,Kyra,45.5278592,-73.596928
2025-11-05T03:23:56.151Z,Kyra,45.5211918,-73.584698
2025-11-05T03:24:25.736Z,Kyra,45.5278592,-73.596928
2025-11-05T03:25:02.217Z,Kyra,45.5278592,-73.596928
2025-11-05T03:25:07.068Z,Kyra,45.5278592,-73.596928
2025-11-05T16:48:21.400Z,Ben,45.50462482756982,-73.57451224080882
2025-11-05T16:48:46.261Z,Ben,45.50462480475722,-73.57451215745688
2025-11-05T16:49:06.135Z,Ben,45.5046206575164,-73.57451206628248
2025-11-06T16:32:00.253Z,Jack,45.504953108816466,-73.57454907335224
2025-11-06T16:32:31.239Z,Jack,45.504992919650725,-73.57466059131794
2025-11-07T19:59:36.296Z,Ben,45.489815739582426,-73.58629794245041
2025-11-07T20:00:05.122Z,Ben,45.48982069953898,-73.58629185987262
2025-11-09T01:27:07.882Z,Ben,45.51692782298724,-73.57479821008556
2025-11-09T01:27:36.918Z,Ben,45.51692686078519,-73.57473143765955
2025-11-09T15:32:32.196Z,Ben,45.51347411231689,-73.57276408638191
2025-11-09T15:33:38.105Z,Ben,45.51290939315673,-73.57336357026973
2025-11-09T15:34:08.051Z,Ben,45.512524444269225,-73.57385575385491
2025-11-09T15:34:38.051Z,Ben,45.512333699482184,-73.57423295807793
2025-11-09T15:35:08.051Z,Ben,45.51182987985457,-73.57448487403896
2025-11-09T15:36:18.357Z,Ben,45.51099615066511,-73.57518091647738
2025-11-09T15:37:05.354Z,Ben,45.51047303252435,-73.57545889920888
2025-11-09T15:37:35.336Z,Ben,45.5100629898212,-73.57549209154544
2025-11-09T15:38:05.336Z,Ben,45.51012685992337,-73.5750207771301
2025-11-09T15:38:35.335Z,Ben,45.50994385270498,-73.5746238465929
2025-11-09T15:39:05.338Z,Ben,45.50971562133784,-73.57418132254206
2025-11-09T15:39:43.967Z,Ben,45.509648810434136,-73.57406867612615
2025-11-09T15:40:13.949Z,Ben,45.509425432712156,-73.57372262874074
2025-11-09T15:40:43.951Z,Ben,45.509417456261765,-73.57372356232848
2025-11-09T15:41:13.951Z,Ben,45.5091200921015,-73.57278302100711
2025-11-09T15:41:43.951Z,Ben,45.50892452494609,-73.57230930626609
2025-11-09T15:42:13.951Z,Ben,45.50863384077815,-73.57179434242347
2025-11-09T15:42:43.953Z,Ben,45.508372805018375,-73.57132186002944
2025-11-09T15:43:13.953Z,Ben,45.5083684731731,-73.57132011364236
2025-11-09T15:43:43.954Z,Ben,45.50818702910561,-73.57119278113785
2025-11-09T15:44:13.959Z,Ben,45.50809086742614,-73.57089523331858
2025-11-09T15:44:43.955Z,Ben,45.50801985783769,-73.57020877614605
2025-11-09T15:45:13.955Z,Ben,45.50767529369305,-73.5694553639195
2025-11-09T15:45:43.956Z,Ben,45.50734661156894,-73.5691400844729
2025-11-09T15:46:13.957Z,Ben,45.507475197858874,-73.56889619004937
2025-11-09T15:46:43.956Z,Ben,45.50727333166678,-73.56902808976425
2025-11-09T15:47:13.957Z,Ben,45.5070581474061,-73.56952418387229
2025-11-09T15:47:43.958Z,Ben,45.505847940263806,-73.56997420086857
2025-11-09T15:48:13.958Z,Ben,45.50584469930708,-73.57000470783831
2025-11-09T15:48:43.959Z,Ben,45.50538935070299,-73.57029423649895
2025-11-09T15:49:13.959Z,Ben,45.504926751144055,-73.5709218161841
2025-11-09T15:49:43.966Z,Ben,45.50475523526588,-73.57104732153525
2025-11-09T15:50:13.962Z,Ben,45.50454505723482,-73.57141085907217
2025-11-09T15:50:43.961Z,Ben,45.504077899551426,-73.57150515240285
2025-11-09T15:51:13.963Z,Ben,45.503991752930666,-73.57123473021215
2025-11-09T15:51:43.963Z,Ben,45.50372951847728,-73.57079676265342
2025-11-09T15:52:13.964Z,Ben,45.50343268338947,-73.57051401257834
2025-11-09T15:52:43.964Z,Ben,45.50285146625487,-73.57007764325378
2025-11-09T15:53:13.966Z,Ben,45.50256661066465,-73.57014557631756
2025-11-09T15:53:43.966Z,Ben,45.50214128974908,-73.57067944881776
2025-11-09T15:54:13.967Z,Ben,45.50196812967426,-73.57097051007284
2025-11-09T15:54:43.973Z,Ben,45.50152469945628,-73.57119261082816
2025-11-09T15:55:13.969Z,Ben,45.50152469945628,-73.57119261082816
2025-11-09T15:55:43.971Z,Ben,45.50121969484264,-73.5718395088242
2025-11-09T15:56:13.971Z,Ben,45.50122372673014,-73.57193300706481
2025-11-09T15:56:43.970Z,Ben,45.501171824718206,-73.57192371254868
2025-11-09T15:57:13.971Z,Ben,45.501204175775314,-73.57173777127599
2025-11-09T15:57:43.969Z,Ben,45.5009706228647,-73.57181870503341
2025-11-09T15:58:13.973Z,Ben,45.50043844410557,-73.57245469530442
2025-11-09T15:58:43.975Z,Ben,45.50034945014773,-73.57257120788836
2025-11-09T15:59:13.974Z,Ben,45.50010039511643,-73.57300038646166
2025-11-09T15:59:43.974Z,Ben,45.49977495653693,-73.57212724083533
2025-11-09T16:00:13.975Z,Ben,45.49971221653307,-73.57205195150658
2025-11-09T16:00:43.978Z,Ben,45.49954068024274,-73.57174937127465
2025-11-09T16:01:13.976Z,Ben,45.498689283975835,-73.57211689080947
2025-11-09T16:01:43.977Z,Ben,45.498636855887,-73.57215731873508
2025-11-09T16:02:13.979Z,Ben,45.49814166563057,-73.57099695073772
2025-11-09T16:03:09.528Z,Ben,45.497748211003724,-73.57022468917314
2025-11-09T16:03:39.532Z,Ben,45.49741314791318,-73.56989001120763
2025-11-09T16:04:09.532Z,Ben,45.49714789869177,-73.56970126634145
2025-11-09T16:04:39.532Z,Ben,45.49665818926459,-73.57013186446729
2025-11-09T16:05:09.533Z,Ben,45.49645035997545,-73.57007008984085
2025-11-09T16:05:39.535Z,Ben,45.496640210519516,-73.57030325258894
2025-11-09T16:06:09.535Z,Ben,45.49644531840712,-73.57052798532409
2025-11-09T16:06:39.535Z,Ben,45.49608425590628,-73.57088638220061
2025-11-09T16:07:16.433Z,Ben,45.496064331107505,-73.57090295506976
2025-11-09T16:12:25.564Z,Ben,45.496539749218286,-73.5704038133548
2025-11-09T16:12:55.552Z,Ben,45.49674870903922,-73.57029627906806
2025-11-09T16:13:25.554Z,Ben,45.49674253617087,-73.57030128964566
2025-11-09T16:14:17.319Z,Ben,45.49651828967007,-73.5703595220436
2025-11-09T16:14:47.308Z,Ben,45.496373225940836,-73.57091918963569
2025-11-09T16:15:20.199Z,Ben,45.49587385267532,-73.57150448493066
2025-11-09T16:15:50.186Z,Ben,45.49599949740411,-73.57170539914962
2025-11-09T16:16:20.188Z,Ben,45.4962664776713,-73.57220089684932
2025-11-09T16:16:50.188Z,Ben,45.49631620761544,-73.57268474071618
2025-11-09T16:17:20.188Z,Ben,45.496506141541055,-73.57261483564373
2025-11-09T16:17:50.186Z,Ben,45.49672490921383,-73.57301716699597
2025-11-09T16:18:20.189Z,Ben,45.49695536221454,-73.57315479630614
2025-11-09T16:18:50.190Z,Ben,45.49719581605196,-73.57368272040077
2025-11-09T16:19:20.190Z,Ben,45.49746641092368,-73.57416195607146
2025-11-09T16:19:50.190Z,Ben,45.49779766076666,-73.5748740480036
2025-11-09T16:20:20.191Z,Ben,45.497746998486576,-73.57516444295047
2025-11-09T16:20:50.192Z,Ben,45.497862017049556,-73.5751443482477
2025-11-09T16:21:20.193Z,Ben,45.49801290486952,-73.57487949218836
2025-11-09T16:21:50.193Z,Ben,45.49833834175558,-73.57488658286033
2025-11-09T16:22:20.194Z,Ben,45.49837111499698,-73.57500392950473
2025-11-09T16:22:50.195Z,Ben,45.498334890864,-73.57452946916479
